1710878792.038702384,10.100.36.3,42968,10.100.67.7,8183,10
1710878792.094470941,10.100.36.3,42968,10.100.67.7,8183,10
1710878792.148177066,10.100.36.3,42968,10.100.67.7,8183,10
1710878792.197458921,10.100.36.3,42968,10.100.67.7,8183,10
1710878792.251210470,10.100.36.3,42968,10.100.67.7,8183,20
1710878792.311399173,10.100.36.3,42968,10.100.67.7,8183,20
1710878792.367806250,10.100.36.3,42968,10.100.67.7,8183,40
1710878792.418405481,10.100.36.3,42968,10.100.67.7,8183,40
1710878792.467896477,10.100.36.3,42968,10.100.67.7,8183,80
1710878792.521160057,10.100.36.3,42968,10.100.67.7,8183,80
1710878792.574729058,10.100.36.3,42968,10.100.67.7,8183,160
1710878792.626365747,10.100.36.3,42968,10.100.67.7,8183,160
1710878792.677256778,10.100.36.3,42968,10.100.67.7,8183,320
1710878792.726484327,10.100.36.3,42968,10.100.67.7,8183,320
1710878792.778165592,10.100.36.3,42968,10.100.67.7,8183,640
1710878792.830029306,10.100.36.3,42968,10.100.67.7,8183,640
1710878792.879509908,10.100.36.3,42968,10.100.67.7,8183,1280
1710878792.934979378,10.100.36.3,42968,10.100.67.7,8183,1280
1710878792.993865283,10.100.36.3,42968,10.100.67.7,8183,2560
1710878793.043055209,10.100.36.3,42968,10.100.67.7,8183,2560
1710878793.097008691,10.100.36.3,42968,10.100.67.7,8183,5120
1710878793.154601534,10.100.36.3,42968,10.100.67.7,8183,6532
1710878793.203652217,10.100.36.3,42968,10.100.67.7,8183,10240
1710878793.255350635,10.100.36.3,42968,10.100.67.7,8183,11614
1710878793.306697668,10.100.36.3,42968,10.100.67.7,8183,17386
1710878793.358701449,10.100.36.3,42968,10.100.67.7,8183,17499
1710878793.414427530,10.100.36.3,42968,10.100.67.7,8183,17990
1710878793.463077819,10.100.36.3,42968,10.100.67.7,8183,18396
1710878793.519148073,10.100.36.3,42968,10.100.67.7,8183,18930
1710878793.569270782,10.100.36.3,42968,10.100.67.7,8183,19339
1710878793.621136573,10.100.36.3,42968,10.100.67.7,8183,19845
1710878793.673358027,10.100.36.3,42968,10.100.67.7,8183,20327
