1686835275.379447686,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.379447686,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.379447686,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.429608220,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.429608220,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.429608220,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.477185341,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.477185341,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.477185341,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.523317877,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.523317877,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.523317877,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.570450694,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.570450694,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.570450694,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.619632834,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.619632834,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.619632834,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.666666775,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.666666775,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.666666775,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.713469034,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.713469034,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.713469034,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.760829272,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.760829272,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.760829272,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.807790765,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.807790765,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.807790765,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.853225668,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.853225668,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.853225668,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.899671734,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.899671734,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.899671734,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.947620299,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.947620299,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.947620299,172.16.10.4,33335,172.16.11.5,5001,0
1686835275.994062326,172.16.10.4,33333,172.16.11.5,5001,0
1686835275.994062326,172.16.10.4,33334,172.16.11.5,5001,0
1686835275.994062326,172.16.10.4,33335,172.16.11.5,5001,0
1686835276.040157027,172.16.10.4,33333,172.16.11.5,5001,0
1686835276.040157027,172.16.10.4,33334,172.16.11.5,5001,0
1686835276.040157027,172.16.10.4,33335,172.16.11.5,5001,0
1686835276.085811652,172.16.10.4,33333,172.16.11.5,5001,0
