1709813265.835495917,10.100.36.3,59940,10.100.67.7,5201,10
1709813265.835495917,10.100.36.3,59944,10.100.67.7,5201,10
1709813265.893953650,10.100.36.3,59940,10.100.67.7,5201,10
1709813265.893953650,10.100.36.3,59944,10.100.67.7,5201,231
1709813265.948928870,10.100.36.3,59940,10.100.67.7,5201,10
1709813265.948928870,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.004760659,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.004760659,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.063765842,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.063765842,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.121191005,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.121191005,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.180851079,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.180851079,10.100.36.3,59944,10.100.67.7,5201,762
1709813266.233911902,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.233911902,10.100.36.3,59944,10.100.67.7,5201,762
1709813266.290447303,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.290447303,10.100.36.3,59944,10.100.67.7,5201,762
1709813266.348485440,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.348485440,10.100.36.3,59944,10.100.67.7,5201,762
1709813266.407563809,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.407563809,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.466038101,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.466038101,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.524743296,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.524743296,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.583677321,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.583677321,10.100.36.3,59944,10.100.67.7,5201,774
1709813266.640870758,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.640870758,10.100.36.3,59944,10.100.67.7,5201,785
1709813266.698739787,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.698739787,10.100.36.3,59944,10.100.67.7,5201,770
1709813266.757435516,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.757435516,10.100.36.3,59944,10.100.67.7,5201,770
1709813266.815560069,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.815560069,10.100.36.3,59944,10.100.67.7,5201,770
1709813266.869387293,10.100.36.3,59940,10.100.67.7,5201,10
1709813266.869387293,10.100.36.3,59944,10.100.67.7,5201,1115
1709813266.930946742,10.100.36.3,59940,10.100.67.7,5201,10
