1707745937.582019,19,1634,20.248
1707745937.582057,11,242,21.083
1707745937.582094,15,1980,21.076
1707745937.582134,13,1321,17.953
1707745937.582171,23,1599,17.736
1707745937.718484,5,747,20.473
1707745937.718563,7,434,18.128
1707745937.718588,9,1096,20.428
1707745937.718612,4,10,4.874
1707745937.718636,17,776,18.741
1707745937.718660,21,234,8.108
1707745937.718683,19,1618,17.297
1707745937.718707,11,338,17.697
1707745937.718730,15,1612,7.7
1707745937.718754,13,1602,15.669
1707745937.718778,23,1599,15.445
1707745937.852150,5,747,20.473
1707745937.852241,7,423,12.337
1707745937.852268,9,1096,20.428
1707745937.852292,4,10,4.874
1707745937.852317,17,766,12.638
1707745937.852342,21,507,9.671
1707745937.852366,19,1618,17.297
1707745937.852391,11,326,12.103
1707745937.852416,15,1635,9.602
1707745937.852441,13,1602,9.62
1707745937.852466,23,1599,9.455
1707745937.988247,5,596,12.487
1707745937.988338,7,1,12.337
1707745937.988364,9,18,15.027
1707745937.988388,4,10,4.874
1707745937.988414,17,766,12.638
1707745937.988457,21,955,12.592
1707745937.988492,19,32,13.441
1707745937.988519,11,1,12.103
1707745937.988548,15,1655,12.947
1707745937.988572,13,1602,10.449
1707745937.988597,23,1599,10.359
1707745938.124082,5,695,20.515
1707745938.124172,7,312,15.326
1707745938.124197,9,793,19.341
1707745938.124228,4,10,4.874
1707745938.124261,17,682,11.727
1707745938.124285,21,1100,15.921
1707745938.124309,19,1756,11.673
1707745938.124333,11,319,11.829
1707745938.124357,15,1621,16.003
1707745938.124381,13,1602,12.272
1707745938.124405,23,1599,12.07
1707745938.258670,5,695,20.515
1707745938.258766,7,309,14.437
1707745938.258792,9,793,19.341
1707745938.258816,4,10,4.874
1707745938.258840,17,1021,19.544
1707745938.258863,21,1098,15.431
1707745938.258886,19,2076,20.142
1707745938.258910,11,463,15.977
1707745938.258933,15,1613,14.204
1707745938.258957,13,1602,13.954
1707745938.258981,23,1602,20.241
1707745938.394975,5,638,9.892
1707745938.395068,7,8,12.877
1707745938.395107,9,220,9.74
1707745938.395135,4,10,4.874
1707745938.395170,17,1003,9.348
1707745938.395207,21,16,12.879
1707745938.395238,19,1616,10.094
1707745938.395279,11,450,8.94
1707745938.395313,15,1613,14.204
1707745938.395350,13,1602,5.332
1707745938.395388,23,1578,7.808
1707745938.530323,5,989,18.293
1707745938.530413,7,289,18.345
1707745938.530438,9,347,18.503
1707745938.530469,4,10,4.874
1707745938.530499,17,4,11.267
1707745938.530523,21,1063,18.211
1707745938.530546,19,1637,18.295
1707745938.530570,11,342,10.954
1707745938.530594,15,207,18.004
1707745938.530617,13,1602,5.332
1707745938.530641,23,4,9.978
1707745938.666653,5,1176,19.483
1707745938.666744,7,471,15.106
1707745938.666770,9,539,15.01
1707745938.666795,4,10,4.874
1707745938.666820,17,832,15.279
1707745938.666846,21,1110,15.557
1707745938.666870,19,1605,15.609
1707745938.666894,11,531,15.254
1707745938.666919,15,324,15.154
1707745938.666943,13,1250,15.195
1707745938.666968,23,1174,19.869
1707745938.802719,5,1176,19.483
1707745938.802810,7,622,20.369
1707745938.802837,9,717,20.557
1707745938.802876,4,10,4.874
1707745938.802910,17,1208,19.833
1707745938.802942,21,1104,16.209
1707745938.802969,19,1602,15.825
1707745938.802996,11,701,20.385
1707745938.803022,15,425,20.96
1707745938.803049,13,1641,21.017
1707745938.803075,23,1169,19.157
1707745938.937500,5,1129,10.319
1707745938.937599,7,594,12.411
1707745938.937624,9,717,20.557
1707745938.937660,4,10,4.874
1707745938.937693,17,1421,10.441
1707745938.937728,21,1104,16.209
1707745938.937764,19,4,14.476
1707745938.937801,11,686,12.216
1707745938.937838,15,403,11.008
1707745938.937871,13,1615,10.756
1707745938.937907,23,1169,19.157
1707745939.072885,5,1708,20.299
1707745939.072986,7,4,11.174
1707745939.073024,9,6,16.552
1707745939.073062,4,10,4.874
1707745939.073092,17,1400,15.621
1707745939.073117,21,840,15.735
1707745939.073141,19,1278,14.614
1707745939.073166,11,16,8.675
1707745939.073190,15,315,6.5
1707745939.073233,13,16,7.138
1707745939.073258,23,207,1.203
1707745939.208767,5,1708,20.299
1707745939.208863,7,698,18.097
1707745939.208888,9,775,17.845
1707745939.208910,4,10,4.874
1707745939.208934,17,1392,11.316
1707745939.208957,21,835,11.356
1707745939.208980,19,1273,11.339
1707745939.209004,11,553,17.649
1707745939.209026,15,494,17.956
1707745939.209049,13,1728,17.983
1707745939.209072,23,325,17.705
1707745939.341676,5,4,17.995
1707745939.341770,7,1047,11.043
1707745939.341808,9,910,20.663
1707745939.341841,4,10,4.874
1707745939.341875,17,4,11.132
1707745939.341910,21,8,11.512
1707745939.341945,19,8,11.048
1707745939.341983,11,557,10.999
1707745939.342013,15,737,10.972
1707745939.342044,13,2040,17.907
1707745939.342076,23,504,10.994
1707745939.477795,5,1227,17.697
1707745939.477889,7,1288,8.731
1707745939.477914,9,910,20.663
1707745939.477939,4,10,4.874
1707745939.477963,17,1035,19.118
1707745939.477987,21,604,12.975
1707745939.478011,19,1016,12.895
1707745939.478035,11,560,20.059
1707745939.478060,15,911,9.392
1707745939.478084,13,2018,7.04
1707745939.478108,23,1106,4.253
1707745939.613666,5,1227,17.697
1707745939.613760,7,1288,8.731
1707745939.613789,9,738,11.045
1707745939.613815,4,10,4.874
1707745939.613843,17,1030,14.362
1707745939.613869,21,604,12.975
1707745939.613896,19,1016,12.895
1707745939.613922,11,553,13.827
1707745939.613948,15,911,9.392
1707745939.613975,13,1993,8.633
1707745939.614002,23,2272,11.532
1707745939.747640,5,18,15.134
1707745939.747730,7,953,12.22
1707745939.747755,9,1215,15.709
1707745939.747779,4,10,4.874
1707745939.747803,17,4,14.183
1707745939.747827,21,32,13.53
1707745939.747850,19,32,13.357
1707745939.747875,11,2,13.974
1707745939.747898,15,83,12.517
1707745939.747922,13,1989,9.745
1707745939.747945,23,2272,16.035
1707745939.883080,5,136,11.519
1707745939.883172,7,1012,13.597
1707745939.883201,9,1327,20.002
1707745939.883229,4,10,4.874
1707745939.883257,17,868,11.897
1707745939.883285,21,625,12.185
1707745939.883312,19,1020,12.278
1707745939.883341,11,476,11.656
1707745939.883369,15,646,14.127
1707745939.883401,13,2,9.902
1707745939.883432,23,2105,13.795
1707745940.017990,5,253,4.385
1707745940.018078,7,1012,13.597
1707745940.018103,9,1,20.002
1707745940.018126,4,10,4.874
1707745940.018150,17,1120,13.132
1707745940.018174,21,798,15.943
1707745940.018197,19,1331,12.737
1707745940.018221,11,865,4.449
1707745940.018245,15,646,14.127
1707745940.018269,13,1494,13.056
1707745940.018292,23,2089,9.947
1707745940.151755,5,552,14.715
1707745940.151847,7,224,14.052
1707745940.151875,9,1216,14.893
1707745940.151900,4,10,4.874
1707745940.151927,17,1115,10.242
1707745940.151953,21,795,13.269
1707745940.151978,19,1329,11.645
1707745940.152006,11,1880,14.741
1707745940.152032,15,16,13.84
1707745940.152058,13,1491,11.058
1707745940.152085,23,2065,10.286
1707745940.286804,5,647,20.991
1707745940.286898,7,1296,11.355
1707745940.286925,9,1409,20.281
1707745940.286950,4,10,4.874
1707745940.286976,17,16,8.568
1707745940.287001,21,646,11.983
1707745940.287026,19,1029,10.934
1707745940.287051,11,2079,12.829
1707745940.287076,15,166,11.779
1707745940.287102,13,128,8.154
1707745940.287127,23,2050,9.516
1707745940.421186,5,647,20.991
1707745940.421295,7,1630,15.085
1707745940.421321,9,1409,20.281
1707745940.421356,4,10,4.874
1707745940.421380,17,229,5.714
1707745940.421404,21,1056,4.913
1707745940.421428,19,1300,16.494
1707745940.421453,11,2066,12.475
1707745940.421477,15,166,11.779
1707745940.421501,13,1266,16.21
1707745940.421526,23,2036,11.089
1707745940.554651,5,458,11.958
1707745940.554743,7,1621,10.491
1707745940.554770,9,1062,16.555
1707745940.554794,4,10,4.874
1707745940.554819,17,494,12.792
1707745940.554844,21,2251,16.405
1707745940.554868,19,1296,12.7
1707745940.554892,11,2050,8.391
1707745940.554916,15,156,12.532
1707745940.554941,13,1260,11.696
1707745940.554965,23,2015,9.926
1707745940.692846,5,644,19.817
1707745940.692934,7,2,11.555
1707745940.692960,9,1494,19.996
1707745940.692985,4,10,4.874
1707745940.693011,17,695,20.04
1707745940.693036,21,2134,20.423
1707745940.693061,19,2,13.613
1707745940.693086,11,2050,8.391
1707745940.693111,15,220,20.058
1707745940.693136,13,2,12.734
1707745940.693161,23,2005,15.595
1707745940.828908,5,671,20.464
1707745940.829000,7,1240,13.588
1707745940.829025,9,1994,20.05
1707745940.829048,4,10,4.874
1707745940.829072,17,691,16.656
1707745940.829095,21,2106,11.091
1707745940.829118,19,943,13.001
1707745940.829142,11,2019,7.692
1707745940.829166,15,201,16.94
1707745940.829189,13,956,13.697
1707745940.829222,23,1989,10.421
1707745940.964495,5,4,16.584
1707745940.964585,7,1238,12.765
1707745940.964612,9,1994,20.05
1707745940.964637,4,10,4.874
1707745940.964662,17,691,16.656
1707745940.964687,21,2086,8.885
1707745940.964712,19,943,13.001
1707745940.964737,11,2277,9.224
1707745940.964762,15,201,16.94
1707745940.964786,13,956,13.697
1707745940.964811,23,1979,9.202
1707745941.098861,5,747,14.168
1707745941.098958,7,16,12.979
1707745941.098987,9,1426,14.823
1707745941.099012,4,10,4.874
1707745941.099037,17,562,14.493
1707745941.099063,21,2070,10.954
1707745941.099088,19,16,12.938
1707745941.099113,11,2277,14.853
1707745941.099138,15,194,14.515
1707745941.099167,13,32,13.789
1707745941.099193,23,1,9.202
1707745941.235467,5,815,19.992
1707745941.235557,7,1074,19.149
1707745941.235583,9,1489,20.309
1707745941.235607,4,10,4.874
1707745941.235632,17,841,20.239
1707745941.235655,21,2010,14.474
1707745941.235680,19,930,20.607
1707745941.235704,11,1921,16.892
1707745941.235728,15,289,19.53
1707745941.235753,13,932,19.297
1707745941.235777,23,1616,19.663
1707745941.369899,5,2,18.493
1707745941.369986,7,1046,11.345
1707745941.370012,9,2,18.771
1707745941.370036,4,10,4.874
1707745941.370060,17,842,14.014
1707745941.370084,21,1594,7.778
1707745941.370108,19,2267,8.316
1707745941.370132,11,1897,7.526
1707745941.370156,15,266,11.156
1707745941.370180,13,929,11.597
1707745941.370205,23,1606,12.525
1707745941.503591,5,747,16.68
1707745941.503686,7,1,11.345
1707745941.503715,9,1237,16.848
1707745941.503743,4,10,4.874
1707745941.503770,17,1,14.014
1707745941.503798,21,1594,11.616
1707745941.503825,19,2267,16.411
1707745941.503854,11,1897,7.526
1707745941.503881,15,1,11.156
1707745941.503909,13,1,11.597
1707745941.503937,23,1,12.525
1707745941.639182,5,1000,19.444
1707745941.639276,7,768,16.69
1707745941.639303,9,1806,13.237
1707745941.639329,4,10,4.874
1707745941.639354,17,612,19.218
1707745941.639380,21,1594,15.209
1707745941.639407,19,2082,19.759
1707745941.639432,11,16,12.079
1707745941.639458,15,208,19.264
1707745941.639483,13,683,18.081
1707745941.639515,23,907,15.33
1707745941.773080,5,1000,19.444
1707745941.773169,7,761,16.083
1707745941.773202,9,2280,8.915
1707745941.773228,4,10,4.874
1707745941.773252,17,612,19.218
1707745941.773277,21,1594,15.209
1707745941.773301,19,2066,12.254
1707745941.773324,11,1667,20.337
1707745941.773348,15,195,15.792
1707745941.773372,13,675,15.813
1707745941.773396,23,1259,13.499
1707745941.907384,5,10,15.387
1707745941.907474,7,761,16.083
1707745941.907500,9,2280,15.719
1707745941.907524,4,10,4.874
1707745941.907549,17,607,15.749
1707745941.907573,21,1724,15.806
1707745941.907597,19,2048,10.422
1707745941.907621,11,1662,16.483
1707745941.907646,15,195,15.792
1707745941.907671,13,675,15.813
1707745941.907695,23,1259,13.499
1707745942.044737,5,1044,7.609
1707745942.044829,7,469,7.382
1707745942.044854,9,2280,20.283
1707745942.044877,4,10,4.874
1707745942.044901,17,1,15.749
1707745942.044925,21,2122,14.027
1707745942.044949,19,2034,10.951
1707745942.044973,11,1662,16.483
1707745942.044997,15,184,9.459
1707745942.045021,13,177,8.085
1707745942.045045,23,968,9.704
1707745942.178780,5,1598,19.122
1707745942.178874,7,809,18.674
1707745942.178900,9,2280,20.283
1707745942.178924,4,10,4.874
1707745942.178949,17,177,17.192
1707745942.178974,21,2111,15.102
1707745942.178998,19,1587,14.045
1707745942.179022,11,64,17.35
1707745942.179047,15,272,18.524
1707745942.179072,13,688,19.112
1707745942.179096,23,1459,19.078
1707745942.313938,5,1625,20.062
1707745942.314028,7,801,12.805
1707745942.314054,9,1712,17.851
1707745942.314079,4,10,4.874
1707745942.314104,17,332,18.299
1707745942.314129,21,2095,11.756
1707745942.314153,19,1587,11.64
1707745942.314178,11,1965,18.464
1707745942.314203,15,509,18.07
1707745942.314228,13,680,13.57
1707745942.314253,23,1448,11.641
1707745942.450453,5,3,17.704
1707745942.450543,7,801,12.805
1707745942.450573,9,2032,20.884
1707745942.450601,4,10,4.874
1707745942.450630,17,503,10.745
1707745942.450659,21,2083,13.345
1707745942.450687,19,1587,13.284
1707745942.450716,11,2274,10.604
1707745942.450745,15,583,17.237
1707745942.450773,13,680,13.57
1707745942.450801,23,1448,11.641
1707745942.586113,5,1313,19.914
1707745942.586207,7,65,17.548
1707745942.586233,9,2032,20.884
1707745942.586257,4,10,4.874
1707745942.586281,17,805,19.049
1707745942.586305,21,1539,13.785
1707745942.586329,19,1587,13.724
