1707746417.375052,21,10,0.095
1707746417.375156,23,10,0.093
1707746417.375188,17,10,0.111
1707746417.375218,15,10,0.115
1707746417.375257,19,10,0.079
1707746417.375294,9,10,0.082
1707746417.375318,4,10,4.547
1707746417.375342,5,10,0.124
1707746417.375365,11,10,0.091
1707746417.375389,7,10,0.098
1707746417.375412,13,10,0.106
1707746417.511142,21,207,11.804
1707746417.511234,23,42,11.84
1707746417.511259,17,224,11.435
1707746417.511283,15,265,11.328
1707746417.511306,19,207,11.366
1707746417.511330,9,520,11.331
1707746417.511354,4,10,4.547
1707746417.511378,5,90,11.314
1707746417.511402,11,258,11.52
1707746417.511425,7,316,11.512
1707746417.511449,13,235,11.481
1707746417.645236,21,321,18.388
1707746417.645328,23,65,18.076
1707746417.645354,17,347,18.106
1707746417.645379,15,411,17.96
1707746417.645403,19,321,18.193
1707746417.645427,9,795,17.856
1707746417.645451,4,10,4.547
1707746417.645476,5,140,18.156
1707746417.645500,11,401,18.317
1707746417.645524,7,491,18.515
1707746417.645549,13,353,18.443
1707746417.781288,21,430,24.741
1707746417.781377,23,87,24.433
1707746417.781402,17,465,24.414
1707746417.781426,15,550,24.265
1707746417.781454,19,430,24.492
1707746417.781479,9,1065,26.001
1707746417.781503,4,10,4.547
1707746417.781527,5,187,24.518
1707746417.781551,11,537,24.769
1707746417.781574,7,657,24.959
1707746417.781598,13,488,24.89
1707746417.917393,21,418,15.412
1707746417.917488,23,157,6.984
1707746417.917528,17,459,13.516
1707746417.917566,15,1026,7.335
1707746417.917607,19,431,13.665
1707746417.917640,9,1127,13.772
1707746417.917667,4,10,4.547
1707746417.917697,5,341,7.336
1707746417.917725,11,535,15.377
1707746417.917763,7,692,15.084
1707746417.917796,13,488,13.801
1707746418.054877,21,418,15.412
1707746418.054968,23,296,13.237
1707746418.054993,17,459,13.516
1707746418.055017,15,1899,13.9
1707746418.055049,19,431,13.665
1707746418.055081,9,1127,13.772
1707746418.055105,4,10,4.547
1707746418.055129,5,607,13.955
1707746418.055153,11,535,15.377
1707746418.055176,7,692,15.084
1707746418.055215,13,488,13.801
1707746418.189859,21,325,16.984
1707746418.189947,23,437,19.416
1707746418.189973,17,356,15.333
1707746418.189997,15,2279,20.165
1707746418.190022,19,356,19.7
1707746418.190046,9,16,16.173
1707746418.190070,4,10,4.547
1707746418.190095,5,901,20.27
1707746418.190120,11,149,16.201
1707746418.190145,7,16,16.182
1707746418.190169,13,8,14.998
1707746418.325041,21,505,11.01
1707746418.325130,23,443,16.792
1707746418.325155,17,552,10.844
1707746418.325179,15,2140,15.884
1707746418.325212,19,338,17.164
1707746418.325236,9,1204,11.343
1707746418.325260,4,10,4.547
1707746418.325284,5,918,16.367
1707746418.325308,11,387,16.129
1707746418.325332,7,516,17.077
1707746418.325356,13,371,16.628
1707746418.460798,21,779,17.403
1707746418.460887,23,441,16.193
1707746418.460914,17,856,17.286
1707746418.460947,15,2128,14.979
1707746418.460982,19,338,17.164
1707746418.461006,9,1876,17.497
1707746418.461030,4,10,4.547
1707746418.461055,5,915,15.234
1707746418.461079,11,387,16.129
1707746418.461103,7,4,17.074
